Year,Gender,Sport,Total Expense,Operating Expense,Undergrads,School
2020,Women,Track and Field Outdoor,52631,25288,1098,St. Norbert College
2021,Men,All Track Combined,226763,99445,788,St. Norbert College
2021,Men,Baseball,224271,113855,788,St. Norbert College
2021,Men,Basketball,292026,58848,788,St. Norbert College
2021,Men,Football,530666,76301,788,St. Norbert College
2021,Men,Golf,51351,35838,788,St. Norbert College
2021,Men,Ice Hockey,650998,155972,788,St. Norbert College
2021,Men,Soccer,141596,46464,788,St. Norbert College
2021,Men,Swimming and Diving,129914,44435,788,St. Norbert College
2021,Men,Tennis,28274,12617,788,St. Norbert College
2021,Men,Total,2342654,673390,788,St. Norbert College
2021,Men,Volleyball,66795,29615,788,St. Norbert College
2021,Women,All Track Combined,226763,120221,1111,St. Norbert College
2021,Women,Basketball,124787,36459,1111,St. Norbert College
2021,Women,Golf,38294,30606,1111,St. Norbert College
2021,Women,Ice Hockey,297838,92193,1111,St. Norbert College
2021,Women,Soccer,59158,34650,1111,St. Norbert College
2021,Women,Softball,88230,46044,1111,St. Norbert College
2021,Women,Swimming and Diving,125296,57105,1111,St. Norbert College
2021,Women,Tennis,16149,10068,1111,St. Norbert College
2021,Women,Total,1073701,483790,1111,St. Norbert College
2021,Women,Volleyball,97186,56444,1111,St. Norbert College
2022,Men,All Track Combined,163168,95853,768,St. Norbert College
2022,Men,Baseball,256855,91787,768,St. Norbert College
2022,Men,Basketball,368240,51135,768,St. Norbert College
2022,Men,Football,590675,128257,768,St. Norbert College
2022,Men,Golf,38469,22144,768,St. Norbert College
2022,Men,Ice Hockey,496101,172801,768,St. Norbert College
2022,Men,Soccer,74228,43997,768,St. Norbert College
2022,Men,Swimming and Diving,116714,33740,768,St. Norbert College
2022,Men,Tennis,22429,14530,768,St. Norbert College
2022,Men,Total,2300995,517111,768,St. Norbert College
2022,Men,Volleyball,174116,42259,768,St. Norbert College
2022,Women,All Track Combined,273781,132376,1005,St. Norbert College
2022,Women,Basketball,181192,31072,1005,St. Norbert College
2022,Women,Golf,34438,19306,1005,St. Norbert College
2022,Women,Ice Hockey,296120,85844,1005,St. Norbert College
2022,Women,Soccer,99114,58659,1005,St. Norbert College
2022,Women,Softball,164584,60192,1005,St. Norbert College
2022,Women,Swimming and Diving,91686,33034,1005,St. Norbert College
2022,Women,Tennis,27988,17227,1005,St. Norbert College
2022,Women,Total,1297739,444223,1005,St. Norbert College
2022,Women,Volleyball,128836,37585,1005,St. Norbert College
2003,Men,Baseball,119123,45521,2093,University of Chicago
2003,Men,Basketball,176613,68833,2093,University of Chicago
2003,Men,Football,343422,149932,2093,University of Chicago
2003,Men,Soccer,118055,52376,2093,University of Chicago
2003,Men,Swimming and Diving,72511,15465,2093,University of Chicago
2003,Men,Tennis,39899,12583,2093,University of Chicago
2003,Men,Total,1055244,416842,2093,University of Chicago
2003,Men,Track and Field X Country,102032,49884,2093,University of Chicago
2003,Men,Wrestling,83589,22248,2093,University of Chicago
2003,Women,Basketball,159779,60214,2168,University of Chicago
2003,Women,Soccer,137270,71660,2168,University of Chicago
2003,Women,Softball,93698,40792,2168,University of Chicago
2003,Women,Swimming and Diving,85697,22566,2168,University of Chicago
2003,Women,Tennis,39499,12183,2168,University of Chicago
2003,Women,Total,709268,296860,2168,University of Chicago
2003,Women,Track and Field X Country,101330,49182,2168,University of Chicago
2003,Women,Volleyball,91995,40263,2168,University of Chicago
2004,Men,All Track Combined,110946,45523,2250,University of Chicago
2004,Men,Baseball,123131,43652,2250,University of Chicago
2004,Men,Basketball,172828,63369,2250,University of Chicago
2004,Men,Football,354359,135655,2250,University of Chicago
2004,Men,Soccer,128014,60304,2250,University of Chicago
2004,Men,Swimming and Diving,98223,27691,2250,University of Chicago
2004,Men,Tennis,54331,24210,2250,University of Chicago
2004,Men,Total,1137479,431877,2250,University of Chicago
2004,Men,Wrestling,95647,31473,2250,University of Chicago
2004,Women,All Track Combined,112745,47010,2263,University of Chicago
2004,Women,Basketball,156052,57943,2263,University of Chicago
2004,Women,Soccer,128676,62196,2263,University of Chicago
2004,Women,Softball,172709,107714,2263,University of Chicago
2004,Women,Swimming and Diving,92202,24907,2263,University of Chicago
2004,Women,Tennis,50601,20479,2263,University of Chicago
2004,Women,Total,804869,360846,2263,University of Chicago
2004,Women,Volleyball,91884,40597,2263,University of Chicago
2005,Men,All Track Combined,122670,48520,2279,University of Chicago
2005,Men,Baseball,120237,39352,2279,University of Chicago
2005,Men,Basketball,168985,52082,2279,University of Chicago
2005,Men,Football,350851,150183,2279,University of Chicago
2005,Men,Soccer,113147,61054,2279,University of Chicago
2005,Men,Swimming and Diving,96360,21302,2279,University of Chicago
2005,Men,Tennis,48150,18633,2279,University of Chicago
2005,Men,Total,1116134,420680,2279,University of Chicago
2005,Men,Wrestling,95734,29554,2279,University of Chicago
2005,Women,All Track Combined,120110,45743,2335,University of Chicago
2005,Women,Basketball,161096,52044,2335,University of Chicago
2005,Women,Soccer,152456,79127,2335,University of Chicago
2005,Women,Softball,97487,43511,2335,University of Chicago
2005,Women,Swimming and Diving,86554,16682,2335,University of Chicago
2005,Women,Tennis,49262,17892,2335,University of Chicago
2005,Women,Total,756774,293117,2335,University of Chicago
2005,Women,Volleyball,89809,38118,2335,University of Chicago
2006,Men,All Track Combined,134138,53038,2258,University of Chicago
2006,Men,Baseball,158478,63943,2258,University of Chicago
2006,Men,Basketball,253467,125510,2258,University of Chicago
2006,Men,Football,422876,181302,2258,University of Chicago
2006,Men,Soccer,138208,72855,2258,University of Chicago
2006,Men,Swimming and Diving,113818,51206,2258,University of Chicago
2006,Men,Tennis,69529,26054,2258,University of Chicago
2006,Men,Total,1386587,600843,2258,University of Chicago
2006,Men,Wrestling,96073,26935,2258,University of Chicago
2006,Women,All Track Combined,135283,54183,2324,University of Chicago
2006,Women,Basketball,185714,107680,2324,University of Chicago
2006,Women,Soccer,144651,67993,2324,University of Chicago
2006,Women,Softball,125945,46508,2324,University of Chicago
2006,Women,Swimming and Diving,114218,51606,2324,University of Chicago
2006,Women,Tennis,67198,23723,2324,University of Chicago
2006,Women,Total,862389,390825,2324,University of Chicago
2006,Women,Volleyball,89380,39132,2324,University of Chicago
2007,Men,All Track Combined,114612,47976,2416,University of Chicago
2007,Men,Baseball,205715,117349,2416,University of Chicago
2007,Men,Basketball,215085,76449,2416,University of Chicago
2007,Men,Football,390924,149672,2416,University of Chicago
2007,Men,Soccer,122655,55317,2416,University of Chicago
2007,Men,Swimming and Diving,89241,35687,2416,University of Chicago
2007,Men,Tennis,67168,22145,2416,University of Chicago
2007,Men,Total,1303412,537589,2416,University of Chicago
2007,Men,Wrestling,98012,32994,2416,University of Chicago
2007,Women,All Track Combined,114721,49845,2422,University of Chicago
2007,Women,Basketball,184292,74927,2422,University of Chicago
2007,Women,Soccer,171277,100855,2422,University of Chicago
2007,Women,Softball,87434,38609,2422,University of Chicago
2007,Women,Swimming and Diving,90241,36687,2422,University of Chicago
2007,Women,Tennis,71723,26700,2422,University of Chicago
2007,Women,Total,879631,420413,2422,University of Chicago
2007,Women,Volleyball,159943,92790,2422,University of Chicago
2008,Men,All Track Combined,191286,61354,2488,University of Chicago
2008,Men,Baseball,204743,54979,2488,University of Chicago
2008,Men,Basketball,218465,68740,2488,University of Chicago
2008,Men,Football,469337,172377,2488,University of Chicago
2008,Men,Soccer,146671,65985,2488,University of Chicago
2008,Men,Swimming and Diving,163903,55628,2488,University of Chicago
2008,Men,Tennis,137390,24700,2488,University of Chicago
2008,Men,Total,1658371,543650,2488,University of Chicago
2008,Men,Wrestling,126576,39887,2488,University of Chicago
2008,Women,All Track Combined,195078,64923,2467,University of Chicago
2008,Women,Basketball,196505,64276,2467,University of Chicago
2008,Women,Soccer,172869,80657,2467,University of Chicago
2008,Women,Softball,186437,104287,2467,University of Chicago
2008,Women,Swimming and Diving,162103,53557,2467,University of Chicago
2008,Women,Tennis,147262,34572,2467,University of Chicago
2008,Women,Total,1205642,454125,2467,University of Chicago
2008,Women,Volleyball,145388,51853,2467,University of Chicago
2009,Men,All Track Combined,204160,49495,2559,University of Chicago
2009,Men,Baseball,205083,51381,2559,University of Chicago
2009,Men,Basketball,205508,55737,2559,University of Chicago
2009,Men,Football,473146,158899,2559,University of Chicago
2009,Men,Soccer,150917,67994,2559,University of Chicago
2009,Men,Swimming and Diving,201204,36204,2559,University of Chicago
2009,Men,Tennis,133499,31142,2559,University of Chicago
2009,Men,Total,1685058,477626,2559,University of Chicago
2009,Men,Wrestling,111541,26774,2559,University of Chicago
2009,Women,All Track Combined,208751,54086,2500,University of Chicago
2009,Women,Basketball,197909,66992,2500,University of Chicago
2009,Women,Soccer,163275,65561,2500,University of Chicago
2009,Women,Softball,124981,47113,2500,University of Chicago
2009,Women,Swimming and Diving,205330,40572,2500,University of Chicago
2009,Women,Tennis,138580,36223,2500,University of Chicago
2009,Women,Total,1187837,364433,2500,University of Chicago
2009,Women,Volleyball,149011,53886,2500,University of Chicago
2010,Men,All Track Combined,130142,65796,2672,University of Chicago
2010,Men,Baseball,136712,54013,2672,University of Chicago
2010,Men,Basketball,167178,62152,2672,University of Chicago
2010,Men,Football,458727,210644,2672,University of Chicago
2010,Men,Soccer,120694,63565,2672,University of Chicago
2010,Men,Swimming and Diving,153179,46844,2672,University of Chicago
2010,Men,Tennis,77853,36663,2672,University of Chicago
2010,Men,Total,1341224,573916,2672,University of Chicago
2010,Men,Wrestling,96739,34239,2672,University of Chicago
2010,Women,All Track Combined,128978,64632,2542,University of Chicago
2010,Women,Basketball,167817,62248,2542,University of Chicago
2010,Women,Soccer,126889,58758,2542,University of Chicago
2010,Women,Softball,97244,34196,2542,University of Chicago
2010,Women,Swimming and Diving,164828,58493,2542,University of Chicago
2010,Women,Tennis,83778,42588,2542,University of Chicago
2010,Women,Total,884789,376770,2542,University of Chicago
2010,Women,Volleyball,115255,55855,2542,University of Chicago
2011,Men,All Track Combined,146162,72385,2746,University of Chicago
2011,Men,Baseball,163396,59056,2746,University of Chicago
2011,Men,Basketball,209624,67865,2746,University of Chicago
2011,Men,Football,452879,191123,2746,University of Chicago
2011,Men,Soccer,137609,65002,2746,University of Chicago
2011,Men,Swimming and Diving,103666,32727,2746,University of Chicago
2011,Men,Tennis,54823,22102,2746,University of Chicago
2011,Men,Total,1384588,550502,2746,University of Chicago
2011,Men,Wrestling,116429,40242,2746,University of Chicago
2011,Women,All Track Combined,147644,73867,2565,University of Chicago
2011,Women,Basketball,196326,68487,2565,University of Chicago
2011,Women,Soccer,223443,134765,2565,University of Chicago
2011,Women,Softball,108460,38256,2565,University of Chicago
2011,Women,Swimming and Diving,106502,35563,2565,University of Chicago
2011,Women,Tennis,65708,32987,2565,University of Chicago
2011,Women,Total,1021448,483791,2565,University of Chicago
2011,Women,Volleyball,173365,99866,2565,University of Chicago
2012,Men,All Track Combined,241931,66893,2930,University of Chicago
2012,Men,Baseball,233460,58931,2930,University of Chicago
2012,Men,Basketball,303796,137492,2930,University of Chicago
2012,Men,Football,545190,247358,2930,University of Chicago
2012,Men,Soccer,166344,86738,2930,University of Chicago
2012,Men,Swimming and Diving,253147,73506,2930,University of Chicago
2012,Men,Tennis,115250,31616,2930,University of Chicago
2012,Men,Total,1987897,734565,2930,University of Chicago
2012,Men,Wrestling,128779,32031,2930,University of Chicago
2012,Women,All Track Combined,228223,69163,2624,University of Chicago
2012,Women,Basketball,222921,114853,2624,University of Chicago
2012,Women,Soccer,193155,85249,2624,University of Chicago
2012,Women,Softball,127116,38891,2624,University of Chicago
2012,Women,Swimming and Diving,255113,75472,2624,University of Chicago
2012,Women,Tennis,99771,33616,2624,University of Chicago
2012,Women,Total,1307225,480184,2624,University of Chicago
2012,Women,Volleyball,180926,62940,2624,University of Chicago
2013,Men,All Track Combined,151558,70303,2981,University of Chicago
2013,Men,Baseball,177404,56277,2981,University of Chicago
2013,Men,Basketball,223205,78355,2981,University of Chicago
2013,Men,Football,533221,314713,2981,University of Chicago
2013,Men,Soccer,209506,137719,2981,University of Chicago
2013,Men,Swimming and Diving,134359,53497,2981,University of Chicago
2013,Men,Tennis,75914,37052,2981,University of Chicago
2013,Men,Total,1632983,396536,2981,University of Chicago
2013,Men,Wrestling,127816,41688,2981,University of Chicago
2013,Women,All Track Combined,154513,73258,2643,University of Chicago
2013,Women,Basketball,195133,73379,2643,University of Chicago
2013,Women,Soccer,186691,91403,2643,University of Chicago
2013,Women,Softball,118744,38693,2643,University of Chicago
2013,Women,Swimming and Diving,130294,49431,2643,University of Chicago
2013,Women,Tennis,80482,41344,2643,University of Chicago
2013,Women,Total,1031837,369566,2643,University of Chicago
2013,Women,Volleyball,165980,75437,2643,University of Chicago
2014,Men,All Track Combined,162288,79385,2985,University of Chicago
2014,Men,Baseball,158078,73601,2985,University of Chicago
2014,Men,Basketball,237075,92224,2985,University of Chicago
2014,Men,Football,592577,334112,2985,University of Chicago
2014,Men,Soccer,216060,110233,2985,University of Chicago
2014,Men,Swimming and Diving,131672,63981,2985,University of Chicago
2014,Men,Tennis,86854,45891,2985,University of Chicago
2014,Men,Total,1710791,830321,2985,University of Chicago
2014,Men,Wrestling,126187,30894,2985,University of Chicago
2014,Women,All Track Combined,166291,83387,2680,University of Chicago
2014,Women,Basketball,208135,78571,2680,University of Chicago
2014,Women,Soccer,223950,107410,2680,University of Chicago
2014,Women,Softball,152613,37075,2680,University of Chicago
2014,Women,Swimming and Diving,136504,63813,2680,University of Chicago
2014,Women,Tennis,89207,41509,2680,University of Chicago
2014,Women,Total,1207842,522853,2680,University of Chicago
2014,Women,Volleyball,231142,111088,2680,University of Chicago
2015,Men,All Track Combined,155925,64493,3049,University of Chicago
2015,Men,Baseball,206090,60746,3049,University of Chicago
2015,Men,Basketball,379241,196578,3049,University of Chicago
2015,Men,Football,754086,415232,3049,University of Chicago
2015,Men,Soccer,230057,107289,3049,University of Chicago
2015,Men,Swimming and Diving,181435,72102,3049,University of Chicago
2015,Men,Tennis,88980,37034,3049,University of Chicago
2015,Men,Total,2148481,978199,3049,University of Chicago
2015,Men,Wrestling,152667,24725,3049,University of Chicago
2015,Women,All Track Combined,166234,66068,2772,University of Chicago
2015,Women,Basketball,323810,165359,2772,University of Chicago
2015,Women,Soccer,353826,199109,2772,University of Chicago
2015,Women,Softball,204195,44655,2772,University of Chicago
2015,Women,Swimming and Diving,198170,74707,2772,University of Chicago
2015,Women,Tennis,85538,29467,2772,University of Chicago
2015,Women,Total,1557638,658892,2772,University of Chicago
2015,Women,Volleyball,225865,79527,2772,University of Chicago
2016,Men,All Track Combined,194626,87462,3070,University of Chicago
2016,Men,Baseball,205692,77728,3070,University of Chicago
2016,Men,Basketball,286607,99778,3070,University of Chicago
2016,Men,Football,667320,338607,3070,University of Chicago
2016,Men,Soccer,336331,181951,3070,University of Chicago
2016,Men,Swimming and Diving,185503,82915,3070,University of Chicago
2016,Men,Tennis,133074,76917,3070,University of Chicago
2016,Men,Total,2180552,995951,3070,University of Chicago
