Year,Gender,Total Expense,Operating Expense,Undergrads,School,Sport
2017,Men,114228,28271,463,Illinois College,Soccer
2017,Men,48034,15210,463,Illinois College,Swimming & Diving
2017,Men,31077,11148,463,Illinois College,Tennis
2017,Men,1006732,259035,463,Illinois College,Total
2017,Women,109491,23086,480,Illinois College,All Track Combined
2017,Women,134645,30907,480,Illinois College,Basketball
2017,Women,40445,13272,480,Illinois College,Golf
2017,Women,112996,25523,480,Illinois College,Soccer
2017,Women,111079,54944,480,Illinois College,Softball
2017,Women,47802,15145,480,Illinois College,Swimming & Diving
2017,Women,26056,5315,480,Illinois College,Tennis
2017,Women,726699,202409,480,Illinois College,Total
2017,Women,144185,34217,480,Illinois College,Volleyball
2018,Men,95707,27965,477,Illinois College,All Track Combined
2018,Men,149558,47158,477,Illinois College,Baseball
2018,Men,154353,32011,477,Illinois College,Basketball
2018,Men,381111,99846,477,Illinois College,Football
2018,Men,37655,11187,477,Illinois College,Golf
2018,Men,108698,30836,477,Illinois College,Soccer
2018,Men,43883,13089,477,Illinois College,Swimming & Diving
2018,Men,26056,8059,477,Illinois College,Tennis
2018,Men,997021,270151,477,Illinois College,Total
2018,Women,100636,31596,492,Illinois College,All Track Combined
2018,Women,150674,35755,492,Illinois College,Basketball
2018,Women,39565,10500,492,Illinois College,Golf
2018,Women,112328,25820,492,Illinois College,Soccer
2018,Women,117413,54438,492,Illinois College,Softball
2018,Women,46645,16227,492,Illinois College,Swimming & Diving
2018,Women,28139,6482,492,Illinois College,Tennis
2018,Women,722817,225206,492,Illinois College,Total
2018,Women,127417,44388,492,Illinois College,Volleyball
2019,Men,82582,13151,499,Illinois College,All Track Combined
2019,Men,130195,40559,499,Illinois College,Baseball
2019,Men,154688,37602,499,Illinois College,Basketball
2019,Men,343448,71027,499,Illinois College,Football
2019,Men,38356,6211,499,Illinois College,Golf
2019,Men,103032,27374,499,Illinois College,Soccer
2019,Men,40803,12181,499,Illinois College,Swimming & Diving
2019,Men,23822,1876,499,Illinois College,Tennis
2019,Men,916926,209981,499,Illinois College,Total
2019,Women,80168,15842,538,Illinois College,All Track Combined
2019,Women,149457,35111,538,Illinois College,Basketball
2019,Women,46678,11790,538,Illinois College,Golf
2019,Women,83316,27814,538,Illinois College,Soccer
2019,Women,86354,29241,538,Illinois College,Softball
2019,Women,42527,14904,538,Illinois College,Swimming & Diving
2019,Women,25967,3929,538,Illinois College,Tennis
2019,Women,627606,180851,538,Illinois College,Total
2019,Women,113139,42220,538,Illinois College,Volleyball
2020,Men,83861,10163,536,Illinois College,All Track Combined
2020,Men,129794,38603,536,Illinois College,Baseball
2020,Men,101496,17285,536,Illinois College,Basketball
2020,Men,252474,46557,536,Illinois College,Football
2020,Men,36521,5222,536,Illinois College,Golf
2020,Men,113145,28526,536,Illinois College,Soccer
2020,Men,33259,3751,536,Illinois College,Swimming & Diving
2020,Men,12318,4459,536,Illinois College,Tennis
2020,Men,762868,154566,536,Illinois College,Total
2020,Women,85845,16657,593,Illinois College,All Track Combined
2020,Women,113548,16387,593,Illinois College,Basketball
2020,Women,33396,3636,593,Illinois College,Golf
2020,Women,101822,12869,593,Illinois College,Soccer
2020,Women,95326,31571,593,Illinois College,Softball
2020,Women,36769,7963,593,Illinois College,Swimming & Diving
2020,Women,13855,3451,593,Illinois College,Tennis
2020,Women,577505,105669,593,Illinois College,Total
2020,Women,96944,13135,593,Illinois College,Volleyball
2021,Men,109184,26728,511,Illinois College,All Track Combined
2021,Men,215268,102268,511,Illinois College,Baseball
2021,Men,182194,45567,511,Illinois College,Basketball
2021,Men,438125,90960,511,Illinois College,Football
2021,Men,55768,15021,511,Illinois College,Golf
2021,Men,145106,25085,511,Illinois College,Soccer
2021,Men,49220,9322,511,Illinois College,Swimming & Diving
2021,Men,33478,6071,511,Illinois College,Tennis
2021,Men,1228343,321022,511,Illinois College,Total
2021,Women,106449,23988,555,Illinois College,All Track Combined
2021,Women,178399,42361,555,Illinois College,Basketball
2021,Women,50997,11316,555,Illinois College,Golf
2021,Women,147169,24413,555,Illinois College,Soccer
2021,Women,153051,56307,555,Illinois College,Softball
2021,Women,58504,17181,555,Illinois College,Swimming & Diving
2021,Women,32136,7060,555,Illinois College,Tennis
2021,Women,885884,231602,555,Illinois College,Total
2021,Women,159179,48976,555,Illinois College,Volleyball
2022,Men,106697,33865,466,Illinois College,All Track Combined
2022,Men,214566,85514,466,Illinois College,Baseball
2022,Men,197437,57185,466,Illinois College,Basketball
2022,Men,535309,96917,466,Illinois College,Football
2022,Men,34615,18373,466,Illinois College,Golf
2022,Men,165788,35894,466,Illinois College,Soccer
2022,Men,70477,16613,466,Illinois College,Swimming & Diving
2022,Men,37496,4925,466,Illinois College,Tennis
2022,Men,1362385,195184,466,Illinois College,Total
2022,Women,99757,31949,518,Illinois College,All Track Combined
2022,Women,200856,61866,518,Illinois College,Basketball
2022,Women,31506,15434,518,Illinois College,Golf
2022,Women,176367,38226,518,Illinois College,Soccer
2022,Women,176354,66743,518,Illinois College,Softball
2022,Women,83078,24248,518,Illinois College,Swimming & Diving
2022,Women,30101,6231,518,Illinois College,Tennis
2022,Women,953232,242073,518,Illinois College,Total
2022,Women,155213,59242,518,Illinois College,Volleyball
2003,Men,36309,16985,517,Knox College,All Track Combined
2003,Men,21409,10586,517,Knox College,Baseball
2003,Men,52316,16181,517,Knox College,Basketball
2003,Men,125595,49098,517,Knox College,Football
2003,Men,18679,10151,517,Knox College,Golf
2003,Men,18771,13321,517,Knox College,Soccer
2003,Men,5700,2975,517,Knox College,Swimming & Diving
2003,Men,9930,4087,517,Knox College,Tennis
2003,Men,295084,127252,517,Knox College,Total
2003,Men,6375,3868,517,Knox College,Wrestling
2003,Women,34862,15538,588,Knox College,All Track Combined
2003,Women,32075,13758,588,Knox College,Basketball
2003,Women,10921,8632,588,Knox College,Golf
2003,Women,26678,9051,588,Knox College,Soccer
2003,Women,30237,5761,588,Knox College,Softball
2003,Women,7448,4723,588,Knox College,Swimming & Diving
2003,Women,30408,9538,588,Knox College,Tennis
2003,Women,194197,84840,588,Knox College,Total
2003,Women,21568,17839,588,Knox College,Volleyball
2004,Men,31591,9007,530,Knox College,All Track Combined
2004,Men,21350,6831,530,Knox College,Baseball
2004,Men,55557,17557,530,Knox College,Basketball
2004,Men,100728,53662,530,Knox College,Football
2004,Men,29365,10017,530,Knox College,Golf
2004,Men,16013,11544,530,Knox College,Soccer
2004,Men,6407,3573,530,Knox College,Swimming & Diving
2004,Men,7536,4484,530,Knox College,Tennis
2004,Men,277312,122933,530,Knox College,Total
2004,Men,8765,6258,530,Knox College,Wrestling
2004,Women,41195,18611,648,Knox College,All Track Combined
2004,Women,31222,13545,648,Knox College,Basketball
2004,Women,9977,7797,648,Knox College,Golf
2004,Women,26814,9559,648,Knox College,Soccer
2004,Women,28953,6722,648,Knox College,Softball
2004,Women,8747,5913,648,Knox College,Swimming & Diving
2004,Women,32599,5189,648,Knox College,Tennis
2004,Women,215107,80759,648,Knox College,Total
2004,Women,35600,13423,648,Knox College,Volleyball
2005,Men,43190,12827,554,Knox College,All Track Combined
2005,Men,38129,19377,554,Knox College,Baseball
2005,Men,71372,23522,554,Knox College,Basketball
2005,Men,120114,53794,554,Knox College,Football
2005,Men,21150,19515,554,Knox College,Golf
2005,Men,18728,14259,554,Knox College,Soccer
2005,Men,6012,3668,554,Knox College,Swimming & Diving
2005,Men,10960,6055,554,Knox College,Tennis
2005,Men,340059,160859,554,Knox College,Total
2005,Men,10404,7842,554,Knox College,Wrestling
2005,Women,47293,16930,664,Knox College,All Track Combined
2005,Women,51286,18318,664,Knox College,Basketball
2005,Women,9578,7943,664,Knox College,Golf
2005,Women,38470,13785,664,Knox College,Soccer
2005,Women,36491,7281,664,Knox College,Softball
2005,Women,6916,4572,664,Knox College,Swimming & Diving
2005,Women,38916,3626,664,Knox College,Tennis
2005,Women,271266,86651,664,Knox College,Total
2005,Women,42316,14196,664,Knox College,Volleyball
2006,Men,47145,31052,582,Knox College,Baseball
2006,Men,104561,28969,582,Knox College,Basketball
2006,Men,151312,55999,582,Knox College,Football
2006,Men,21175,17050,582,Knox College,Golf
2006,Men,20630,15430,582,Knox College,Soccer
2006,Men,7179,3054,582,Knox College,Swimming & Diving
2006,Men,29859,11243,582,Knox College,Tennis
2006,Men,441137,196650,582,Knox College,Total
2006,Men,46825,23753,582,Knox College,Cross Country
2006,Men,12451,10100,582,Knox College,Wrestling
2006,Men,46825,23753,582,Knox College,All Track Combined
2006,Women,44249,22344,743,Knox College,Basketball
2006,Women,11316,7191,743,Knox College,Golf
2006,Women,35164,11209,743,Knox College,Soccer
2006,Women,40174,17080,743,Knox College,Softball
2006,Women,8860,4735,743,Knox College,Swimming & Diving
2006,Women,20001,2154,743,Knox College,Tennis
2006,Women,237297,98630,743,Knox College,Total
2006,Women,37967,18445,743,Knox College,Cross Country
2006,Women,39566,15472,743,Knox College,Volleyball
2006,Women,37967,18445,743,Knox College,All Track Combined
2007,Men,57490,20926,573,Knox College,All Track Combined
2007,Men,74117,54037,573,Knox College,Baseball
2007,Men,95013,29741,573,Knox College,Basketball
2007,Men,199992,81307,573,Knox College,Football
2007,Men,24824,21007,573,Knox College,Golf
2007,Men,24838,16757,573,Knox College,Soccer
2007,Men,8741,5492,573,Knox College,Swimming & Diving
2007,Men,29979,8073,573,Knox College,Tennis
2007,Men,541921,258437,573,Knox College,Total
2007,Men,26927,21097,573,Knox College,Wrestling
2007,Women,30259,14825,781,Knox College,All Track Combined
2007,Women,60724,28563,781,Knox College,Basketball
2007,Women,21782,17886,781,Knox College,Golf
2007,Women,54763,16465,781,Knox College,Soccer
2007,Women,54256,27503,781,Knox College,Softball
2007,Women,10997,7748,781,Knox College,Swimming & Diving
2007,Women,21016,6248,781,Knox College,Tennis
2007,Women,319545,138171,781,Knox College,Total
2007,Women,65748,18933,781,Knox College,Volleyball
2008,Men,50681,22956,564,Knox College,All Track Combined
2008,Men,70534,42578,564,Knox College,Baseball
2008,Men,86339,30264,564,Knox College,Basketball
2008,Men,216624,58146,564,Knox College,Football
2008,Men,27675,15141,564,Knox College,Golf
2008,Men,21538,13233,564,Knox College,Soccer
2008,Men,9756,3952,564,Knox College,Swimming & Diving
2008,Men,19074,9178,564,Knox College,Tennis
2008,Men,520415,207936,564,Knox College,Total
2008,Men,18194,12488,564,Knox College,Wrestling
2008,Women,39779,18849,791,Knox College,All Track Combined
2008,Women,95955,21474,791,Knox College,Basketball
2008,Women,24200,10856,791,Knox College,Golf
2008,Women,41236,15257,791,Knox College,Soccer
2008,Women,88739,31410,791,Knox College,Softball
2008,Women,9990,4186,791,Knox College,Swimming & Diving
2008,Women,45937,9058,791,Knox College,Tennis
2008,Women,378924,124565,791,Knox College,Total
2008,Women,33088,13475,791,Knox College,Volleyball
2009,Men,42471,17604,549,Knox College,All Track Combined
2009,Men,80818,48834,549,Knox College,Baseball
2009,Men,83068,22301,549,Knox College,Basketball
2009,Men,218410,53804,549,Knox College,Football
2009,Men,37830,25045,549,Knox College,Golf
2009,Men,25356,15356,549,Knox College,Soccer
2009,Men,15408,7238,549,Knox College,Swimming & Diving
2009,Men,22381,13542,549,Knox College,Tennis
2009,Men,546390,219372,549,Knox College,Total
2009,Men,20648,15648,549,Knox College,Wrestling
2009,Women,40191,17824,831,Knox College,All Track Combined
2009,Women,86207,29474,831,Knox College,Basketball
2009,Women,23084,9626,831,Knox College,Golf
2009,Women,50198,20019,831,Knox College,Soccer
2009,Women,50787,25390,831,Knox College,Softball
2009,Women,16415,8245,831,Knox College,Swimming & Diving
2009,Women,8388,4048,831,Knox College,Tennis
2009,Women,326365,136034,831,Knox College,Total
2009,Women,51095,21408,831,Knox College,Volleyball
2010,Men,51633,20581,561,Knox College,All Track Combined
2010,Men,73773,45442,561,Knox College,Baseball
2010,Men,120799,61531,561,Knox College,Basketball
2010,Men,193770,44813,561,Knox College,Football
2010,Men,34369,21333,561,Knox College,Golf
2010,Men,19452,12102,561,Knox College,Soccer
2010,Men,7647,5647,561,Knox College,Swimming & Diving
2010,Men,32872,16254,561,Knox College,Tennis
2010,Men,574233,262456,561,Knox College,Total
2010,Men,39918,34753,561,Knox College,Wrestling
2010,Women,50502,18450,812,Knox College,All Track Combined
2010,Women,78966,25840,812,Knox College,Basketball
2010,Women,26899,12627,812,Knox College,Golf
2010,Women,46577,13234,812,Knox College,Soccer
2010,Women,45917,20265,812,Knox College,Softball
2010,Women,9972,7972,812,Knox College,Swimming & Diving
2010,Women,9861,6821,812,Knox College,Tennis
2010,Women,312663,118881,812,Knox College,Total
2010,Women,43969,13672,812,Knox College,Volleyball
2011,Men,55100,24089,593,Knox College,All Track Combined
2011,Men,92403,55514,593,Knox College,Baseball
2011,Men,123356,59886,593,Knox College,Basketball
2011,Men,255064,66606,593,Knox College,Football
2011,Men,43401,23447,593,Knox College,Golf
2011,Men,54009,21766,593,Knox College,Soccer
2011,Men,10448,6199,593,Knox College,Swimming & Diving
2011,Men,27282,16820,593,Knox College,Tennis
2011,Men,700803,303289,593,Knox College,Total
2011,Men,39740,28962,593,Knox College,Wrestling
2011,Women,51010,23642,806,Knox College,All Track Combined
2011,Women,93989,24704,806,Knox College,Basketball
2011,Women,30856,10491,806,Knox College,Golf
2011,Women,68817,18453,806,Knox College,Soccer
2011,Women,61582,24441,806,Knox College,Softball
2011,Women,14930,9672,806,Knox College,Swimming & Diving
2011,Women,11153,5134,806,Knox College,Tennis
2011,Women,389559,136713,806,Knox College,Total
2011,Women,57222,20176,806,Knox College,Volleyball
2012,Men,80680,51940,592,Knox College,Baseball
2012,Men,112458,33835,592,Knox College,Basketball
2012,Men,242868,84587,592,Knox College,Football
2012,Men,13588,10288,592,Knox College,Golf
2012,Men,85810,26140,592,Knox College,Soccer
2012,Men,12416,5703,592,Knox College,Swimming & Diving
2012,Men,32741,14074,592,Knox College,Tennis
2012,Men,673436,269150,592,Knox College,Total
2012,Men,22271,6766,592,Knox College,Track & Field (Indoor)
2012,Men,22271,6766,592,Knox College,Track & Field (Outdoor)
2012,Men,22121,12964,592,Knox College,Cross Country
2012,Men,26212,16087,592,Knox College,Wrestling
2012,Men,66663,26496,592,Knox College,All Track Combined
2012,Women,123707,37071,796,Knox College,Basketball
2012,Women,13506,10206,796,Knox College,Golf
2012,Women,67230,24835,796,Knox College,Soccer
2012,Women,59418,20523,796,Knox College,Softball
2012,Women,16607,10007,796,Knox College,Swimming & Diving
2012,Women,27077,8772,796,Knox College,Tennis
2012,Women,464729,162586,796,Knox College,Total
2012,Women,23912,6751,796,Knox College,Track & Field (Indoor)
2012,Women,23912,6751,796,Knox College,Track & Field (Outdoor)
2012,Women,17513,13194,796,Knox College,Cross Country
2012,Women,91847,24476,796,Knox College,Volleyball
2012,Women,65337,26696,796,Knox College,All Track Combined
2013,Men,126976,46097,599,Knox College,Baseball
2013,Men,136932,36685,599,Knox College,Basketball
2013,Men,338348,109231,599,Knox College,Football
2013,Men,14714,11214,599,Knox College,Golf
2013,Men,105787,39290,599,Knox College,Soccer
2013,Men,9981,7331,599,Knox College,Swimming & Diving
2013,Men,49301,22385,599,Knox College,Tennis
2013,Men,913006,185458,599,Knox College,Total
2013,Men,21155,6984,599,Knox College,Track & Field (Indoor)
2013,Men,21155,6984,599,Knox College,Track & Field (Outdoor)
2013,Men,16915,12915,599,Knox College,Cross Country
2013,Men,71742,32258,599,Knox College,Wrestling
2013,Men,59225,26883,599,Knox College,All Track Combined
2013,Women,119622,35776,797,Knox College,Basketball
